ticker,caps_count,lower_count,caps_share,zipf,decided_by,classification
ARKD,0,0,,0.0,wordfreq,normal
ARKE,0,0,,1.08,wordfreq,normal
ARKF,14,0,1.0,0.0,wordfreq,normal
ARKG,43,3,0.935,0.0,case_ratio,normal
ARKI,0,0,,1.31,wordfreq,normal
ARKK,124,11,0.919,0.0,case_ratio,normal
ARKO,6,3,0.667,1.62,wordfreq,normal
ARKQ,7,1,0.875,0.0,wordfreq,normal
ARKR,0,1,0.0,0.0,wordfreq,normal
ARKT,0,0,,0.0,wordfreq,normal
ARKW,22,1,0.957,0.0,wordfreq,normal
ARKX,12,1,0.923,0.0,wordfreq,normal
ARLI,0,0,,1.13,wordfreq,normal
ARLO,9,1,0.9,2.68,wordfreq,normal
ARLP,7,0,1.0,0.0,wordfreq,normal
ARLU,0,0,,0.0,wordfreq,normal
ARMA,0,0,,2.61,wordfreq,normal
ARMG,0,0,,0.0,wordfreq,normal
ARMH,0,0,,0.0,wordfreq,normal
ARMK,4,0,1.0,0.0,wordfreq,normal
ARMP,2,0,1.0,0.0,wordfreq,normal
ARMW,0,0,,0.0,wordfreq,normal
ARMY,15,232,0.061,5.06,case_ratio,cashtag_only
AROC,1,0,1.0,0.0,wordfreq,normal
AROW,0,0,,1.07,wordfreq,normal
ARQQ,4,0,1.0,0.0,wordfreq,normal
ARQQW,0,0,,0.0,wordfreq,normal
ARQT,0,0,,0.0,wordfreq,normal
ARRY,14,0,1.0,1.99,wordfreq,normal
ARTC,0,0,,1.35,wordfreq,normal
ARTCU,0,0,,0.0,wordfreq,normal
ARTCW,0,0,,0.0,wordfreq,normal
ARTL,8,0,1.0,0.0,wordfreq,normal
ARTNA,0,0,,0.0,wordfreq,normal
ARTV,0,0,,0.0,wordfreq,normal
ARTW,0,0,,0.0,wordfreq,normal
ARTY,0,2,0.0,2.99,wordfreq,normal
ARVN,2,0,1.0,2.08,wordfreq,normal
ARVR,0,0,,0.0,wordfreq,normal
ARWG,0,0,,0.0,wordfreq,normal
ARWR,1,1,0.5,0.0,wordfreq,normal
ARXS,0,0,,0.0,wordfreq,normal
ASAN,14,0,1.0,2.13,wordfreq,normal
ASBA,0,0,,0.0,wordfreq,normal
ASBP,0,0,,0.0,wordfreq,normal
ASBPW,0,0,,0.0,wordfreq,normal
ASCE,0,0,,2.17,wordfreq,normal
ASCI,0,0,,1.98,wordfreq,normal
ASEA,0,0,,1.97,wordfreq,normal
ASEC,0,0,,1.48,wordfreq,normal
ASGI,0,0,,0.0,wordfreq,normal
ASGM,0,0,,0.0,wordfreq,normal
ASHR,1,1,0.5,0.0,wordfreq,normal
ASHS,0,0,,1.18,wordfreq,normal
ASIA,3,459,0.006,4.65,case_ratio,cashtag_only
ASIC,146,19,0.885,2.86,case_ratio,normal
ASIX,0,1,0.0,0.0,wordfreq,normal
ASLE,0,3,0.0,1.54,wordfreq,normal
ASLV,0,0,,0.0,wordfreq,normal
ASMB,0,0,,0.0,wordfreq,normal
ASMF,0,0,,0.0,wordfreq,normal
ASMG,0,0,,0.0,wordfreq,normal
ASMH,0,0,,0.0,wordfreq,normal
ASML,66,3,0.957,1.47,case_ratio,normal
ASMU,0,0,,0.0,wordfreq,normal
ASMZ,0,0,,0.0,wordfreq,normal
ASND,3,0,1.0,0.0,wordfreq,normal
ASPC,0,1,0.0,1.14,wordfreq,normal
ASPCR,0,0,,0.0,wordfreq,normal
ASPCU,0,0,,0.0,wordfreq,normal
ASPI,2,1,0.667,1.68,wordfreq,normal
ASPN,5,0,1.0,0.0,wordfreq,normal
ASPS,4,4,0.5,1.95,wordfreq,normal
ASPSW,0,0,,0.0,wordfreq,normal
ASPSZ,0,0,,0.0,wordfreq,normal
ASRV,0,0,,0.0,wordfreq,normal
ASST,4,2,0.667,2.78,wordfreq,normal
ASTC,2,0,1.0,1.07,wordfreq,normal
ASTE,0,0,,1.6,wordfreq,normal
ASTG,0,0,,0.0,wordfreq,normal
ASTH,0,0,,0.0,wordfreq,normal
ASTI,39,2,0.951,2.14,case_ratio,normal
ASTL,0,0,,0.0,wordfreq,normal
ASTLW,0,0,,0.0,wordfreq,normal
ASTN,0,0,,0.0,wordfreq,normal
ASTS,88,2,0.978,1.67,case_ratio,normal
ASTT,0,0,,0.0,wordfreq,normal
ASTX,0,0,,0.0,wordfreq,normal
ASTY,0,0,,1.22,wordfreq,normal
ASUP,0,0,,0.0,wordfreq,normal
ASUR,0,0,,1.29,wordfreq,normal
ASYS,3,0,1.0,0.0,wordfreq,normal
ATAI,5,0,1.0,1.11,wordfreq,normal
ATAT,1,0,1.0,1.57,wordfreq,normal
ATCH,0,0,,1.68,wordfreq,normal
ATCL,0,0,,0.0,wordfreq,normal
ATCX,0,0,,0.0,wordfreq,normal
ATEC,5,0,1.0,1.43,wordfreq,normal
ATEN,7,2,0.778,2.06,wordfreq,normal
ATER,38,6,0.864,2.2,case_ratio,normal
ATEX,1,0,1.0,1.32,wordfreq,normal
ATFV,0,0,,0.0,wordfreq,normal
ATGL,0,0,,0.0,wordfreq,normal
ATHE,6,1,0.857,1.82,wordfreq,normal
ATHM,1,0,1.0,0.0,wordfreq,normal
ATHR,0,0,,0.0,wordfreq,normal
ATHS,0,79,0.0,1.33,case_ratio,cashtag_only
ATII,0,0,,0.0,wordfreq,normal
ATIIU,0,0,,0.0,wordfreq,normal
ATIIW,0,0,,0.0,wordfreq,normal
ATKR,5,0,1.0,0.0,wordfreq,normal
ATLC,0,0,,0.0,wordfreq,normal
ATLCL,0,0,,0.0,wordfreq,normal
ATLCP,0,0,,0.0,wordfreq,normal
ATLCZ,0,0,,0.0,wordfreq,normal
ATLO,0,0,,0.0,wordfreq,normal
ATLX,0,0,,0.0,wordfreq,normal
ATMP,0,0,,0.0,wordfreq,normal
ATMU,0,0,,0.0,wordfreq,normal
ATNI,0,0,,0.0,wordfreq,normal
ATNM,22,0,1.0,0.0,wordfreq,normal
ATOM,93,27,0.775,3.72,case_ratio,normal
ATOS,87,10,0.897,2.37,case_ratio,normal
ATPC,2,0,1.0,0.0,wordfreq,normal
ATRA,1,0,1.0,1.95,wordfreq,normal
ATRC,0,0,,0.0,wordfreq,normal
ATRO,1,0,1.0,1.4,wordfreq,normal
ATTR,1,0,1.0,1.92,wordfreq,normal
ATXG,1,0,1.0,0.0,wordfreq,normal
ATYR,1,7,0.125,0.0,wordfreq,normal
AUAU,0,0,,0.0,wordfreq,normal
AUBN,0,0,,0.0,wordfreq,normal
AUDC,2,0,1.0,0.0,wordfreq,normal
AUGM,0,0,,0.0,wordfreq,normal
AUGO,0,0,,0.0,wordfreq,normal
AUGP,0,0,,0.0,wordfreq,normal
AUGT,0,0,,0.0,wordfreq,normal
AUGU,0,1,0.0,0.0,wordfreq,normal
AUGW,0,0,,0.0,wordfreq,normal
AUGZ,0,0,,0.0,wordfreq,normal
AUID,0,0,,0.0,wordfreq,normal
AUMI,0,0,,0.0,wordfreq,normal
AUNA,4,2,0.667,0.0,wordfreq,normal
AUPH,32,5,0.865,0.0,case_ratio,normal
AURA,0,3,0.0,3.52,wordfreq,cashtag_only
AURE,0,1,0.0,1.64,wordfreq,normal
AUROW,0,0,,0.0,wordfreq,normal
AUSF,0,0,,1.49,wordfreq,normal
AUSM,0,0,,0.0,wordfreq,normal
AUST,4,0,1.0,2.92,wordfreq,normal
AUTL,1,0,1.0,0.0,wordfreq,normal
AUUD,3,0,1.0,0.0,wordfreq,normal
AVAH,0,0,,0.0,wordfreq,normal
AVAL,2,0,1.0,1.74,wordfreq,normal
AVAT,0,0,,0.0,wordfreq,normal
AVAV,6,0,1.0,0.0,wordfreq,normal
AVAZ,0,0,,1.04,wordfreq,normal
AVBC,0,0,,0.0,wordfreq,normal
AVBH,0,0,,0.0,wordfreq,normal
AVBP,0,0,,0.0,wordfreq,normal
AVDE,0,0,,0.0,wordfreq,normal
AVDS,0,0,,0.0,wordfreq,normal
AVDV,3,0,1.0,0.0,wordfreq,normal
AVEE,0,0,,0.0,wordfreq,normal
AVEM,0,0,,0.0,wordfreq,normal
AVES,1,0,1.0,2.38,wordfreq,normal
AVEX,1,0,1.0,1.7,wordfreq,normal
AVGB,0,0,,0.0,wordfreq,normal
AVGC,0,0,,0.0,wordfreq,normal
AVGE,0,0,,0.0,wordfreq,normal
AVGG,0,0,,0.0,wordfreq,normal
AVGO,69,3,0.958,0.0,case_ratio,normal
AVGU,0,0,,0.0,wordfreq,normal
AVGV,1,0,1.0,0.0,wordfreq,normal
AVGW,0,0,,0.0,wordfreq,normal
AVGX,0,0,,0.0,wordfreq,normal
AVIE,0,0,,1.7,wordfreq,normal
AVIG,0,0,,0.0,wordfreq,normal
AVIR,2,0,1.0,0.0,wordfreq,normal
AVIV,0,7,0.0,3.53,wordfreq,cashtag_only
AVLC,0,0,,0.0,wordfreq,normal
AVLN,0,0,,0.0,wordfreq,normal
AVLV,2,1,0.667,0.0,wordfreq,normal
AVMA,0,0,,1.76,wordfreq,normal
AVMC,0,0,,0.0,wordfreq,normal
AVMU,0,0,,0.0,wordfreq,normal
AVMV,0,0,,0.0,wordfreq,normal
AVNM,1,0,1.0,0.0,wordfreq,normal
AVNS,1,0,1.0,0.0,wordfreq,normal
AVNT,0,0,,0.0,wordfreq,normal
AVNV,0,0,,0.0,wordfreq,normal
AVNW,2,0,1.0,0.0,wordfreq,normal
AVOS,0,0,,1.63,wordfreq,normal
AVPT,6,1,0.857,0.0,wordfreq,normal
AVRE,0,0,,1.33,wordfreq,normal
AVRY,0,0,,0.0,wordfreq,normal
AVSC,0,0,,0.0,wordfreq,normal
AVSD,0,0,,0.0,wordfreq,normal
AVSE,0,0,,0.0,wordfreq,normal
AVSF,0,0,,0.0,wordfreq,normal
AVSU,0,0,,0.0,wordfreq,normal
AVTM,0,0,,0.0,wordfreq,normal
AVTR,3,1,0.75,0.0,wordfreq,normal
AVTX,0,0,,0.0,wordfreq,normal
AVUQ,0,0,,0.0,wordfreq,normal
AVUS,2,0,1.0,1.04,wordfreq,normal
AVUV,19,0,1.0,0.0,wordfreq,normal
AVXC,0,0,,0.0,wordfreq,normal
AVXL,18,1,0.947,0.0,wordfreq,normal
AVXX,0,0,,0.0,wordfreq,normal
AWAY,30,4557,0.007,5.62,case_ratio,cashtag_only
AWRE,0,0,,0.0,wordfreq,normal
AXGN,0,0,,0.0,wordfreq,normal
AXIA,0,1,0.0,1.51,wordfreq,normal
AXIL,1,0,1.0,1.52,wordfreq,normal
AXIN,0,0,,1.09,wordfreq,normal
AXINR,1,0,1.0,0.0,wordfreq,normal
AXINU,0,0,,0.0,wordfreq,normal
AXON,4,4,0.5,2.67,wordfreq,normal
AXPG,0,0,,0.0,wordfreq,normal
AXSM,4,2,0.667,0.0,wordfreq,normal
AXTA,2,0,1.0,0.0,wordfreq,normal
AXTI,3,0,1.0,0.0,wordfreq,normal
AXTL,0,0,,0.0,wordfreq,normal
AXTU,0,0,,0.0,wordfreq,normal
AXTX,0,0,,0.0,wordfreq,normal
AYTU,37,6,0.86,0.0,case_ratio,normal
AZTA,0,0,,0.0,wordfreq,normal
AZTD,0,0,,0.0,wordfreq,normal
AZTR,2,0,1.0,0.0,wordfreq,normal
AZUL,1,2,0.333,2.69,wordfreq,normal
AZYY,0,0,,0.0,wordfreq,normal
BABA,395,54,0.88,3.58,case_ratio,normal
BABO,0,0,,1.82,wordfreq,normal
BABU,0,2,0.0,2.98,wordfreq,normal
BABW,0,0,,0.0,wordfreq,normal
BABX,0,0,,0.0,wordfreq,normal
BACC,0,3,0.0,1.97,wordfreq,normal
BACCR,0,0,,0.0,wordfreq,normal
BACCU,0,0,,0.0,wordfreq,normal
BAER,0,4,0.0,2.88,wordfreq,normal
BAERW,0,0,,0.0,wordfreq,normal
BAFE,0,0,,1.13,wordfreq,normal
BAFN,0,0,,0.0,wordfreq,normal
BAGY,2,0,1.0,0.0,wordfreq,normal
BAIG,0,0,,1.93,wordfreq,normal
BAIV,0,0,,0.0,wordfreq,normal
BALI,0,11,0.0,3.69,wordfreq,cashtag_only
BALL,2,237,0.008,5.04,case_ratio,cashtag_only
BALQ,0,0,,0.0,wordfreq,normal
BALT,0,1,0.0,1.92,wordfreq,normal
BALY,0,0,,1.54,wordfreq,normal
BAMA,0,0,,3.17,wordfreq,normal
BAMB,0,0,,1.13,wordfreq,normal
BAMD,0,0,,0.0,wordfreq,normal
BAMG,0,0,,0.0,wordfreq,normal
BAMO,0,0,,0.0,wordfreq,normal
BAMU,0,0,,1.29,wordfreq,normal
BAMV,0,0,,0.0,wordfreq,normal
BAMY,0,0,,0.0,wordfreq,normal
BANC,2,0,1.0,2.59,wordfreq,normal
BAND,15,172,0.08,4.92,case_ratio,cashtag_only
BANF,0,0,,0.0,wordfreq,normal
BANFP,0,0,,0.0,wordfreq,normal
BANL,0,0,,0.0,wordfreq,normal
BANR,0,0,,0.0,wordfreq,normal
BANX,0,1,0.0,1.06,wordfreq,normal
BAOS,1,0,1.0,1.13,wordfreq,normal
BAPR,0,0,,0.0,wordfreq,normal
BARK,12,10,0.545,3.85,wordfreq,cashtag_only
BASG,0,0,,0.0,wordfreq,normal
BASV,0,0,,0.0,wordfreq,normal
BATL,2,0,1.0,0.0,wordfreq,normal
BATRA,2,1,0.667,2.2,wordfreq,normal
BATRK,1,0,1.0,0.0,wordfreq,normal
BATT,3,0,1.0,2.57,wordfreq,normal
BAUG,0,0,,1.28,wordfreq,normal
BAVA,2,0,1.0,1.91,wordfreq,normal
BAYA,0,0,,1.83,wordfreq,normal
BAYAR,0,0,,1.93,wordfreq,normal
BAYAU,0,0,,0.0,wordfreq,normal
BBAG,0,0,,0.0,wordfreq,normal
BBAI,10,0,1.0,0.0,wordfreq,normal
BBAR,1,0,1.0,0.0,wordfreq,normal
BBAX,0,0,,0.0,wordfreq,normal
BBBI,0,0,,0.0,wordfreq,normal
BBBL,0,0,,0.0,wordfreq,normal
BBBS,0,4,0.0,1.23,wordfreq,normal
BBBY,828,103,0.889,0.0,case_ratio,normal
BBCA,0,0,,1.2,wordfreq,normal
BBCB,0,0,,0.0,wordfreq,normal
BBCP,1,0,1.0,0.0,wordfreq,normal
BBCQ,0,0,,0.0,wordfreq,normal
BBCQU,0,0,,0.0,wordfreq,normal
BBCQW,0,0,,0.0,wordfreq,normal
BBDC,0,0,,0.0,wordfreq,normal
BBDO,0,0,,1.96,wordfreq,normal
BBEM,0,0,,0.0,wordfreq,normal
BBEU,0,0,,0.0,wordfreq,normal
BBGI,6,1,0.857,0.0,wordfreq,normal
BBHL,0,0,,0.0,wordfreq,normal
BBHM,0,0,,0.0,wordfreq,normal
BBHY,0,0,,0.0,wordfreq,normal
BBIB,0,0,,0.0,wordfreq,normal
BBIN,0,0,,0.0,wordfreq,normal
BBIO,7,2,0.778,0.0,wordfreq,normal
BBJP,0,0,,0.0,wordfreq,normal
BBLB,0,0,,0.0,wordfreq,normal
BBLG,0,0,,0.0,wordfreq,normal
BBLGW,0,0,,0.0,wordfreq,normal
BBLU,0,0,,0.0,wordfreq,normal
BBMC,0,0,,0.0,wordfreq,normal
BBNX,0,0,,0.0,wordfreq,normal
BBOT,0,0,,0.0,wordfreq,normal
BBRE,0,0,,0.0,wordfreq,normal
BBSB,0,0,,0.0,wordfreq,normal
BBSC,0,0,,0.0,wordfreq,normal
BBSI,15,0,1.0,0.0,wordfreq,normal
BBUC,0,0,,0.0,wordfreq,normal
BBUS,0,0,,1.37,wordfreq,normal
BBVA,13,3,0.812,2.34,wordfreq,normal
BBWI,7,1,0.875,0.0,wordfreq,normal
BBYY,0,0,,0.0,wordfreq,normal
BCAB,1,0,1.0,0.0,wordfreq,normal
BCAL,0,0,,0.0,wordfreq,normal
BCAR,0,0,,0.0,wordfreq,normal
BCARU,0,0,,0.0,wordfreq,normal
BCARW,0,0,,0.0,wordfreq,normal
BCAT,0,0,,0.0,wordfreq,normal
BCAX,0,0,,0.0,wordfreq,normal
BCBP,0,0,,0.0,wordfreq,normal
BCCC,1,0,1.0,0.0,wordfreq,normal
BCDA,5,0,1.0,0.0,wordfreq,normal
BCDF,0,0,,0.0,wordfreq,normal
BCEM,0,0,,0.0,wordfreq,normal
BCFN,0,0,,0.0,wordfreq,normal
BCGD,0,0,,0.0,wordfreq,normal
BCGS,0,0,,0.0,wordfreq,normal
BCGWW,0,0,,0.0,wordfreq,normal
BCHI,0,0,,0.0,wordfreq,normal
BCHP,0,0,,0.0,wordfreq,normal
BCHT,0,0,,0.0,wordfreq,normal
BCIC,0,0,,0.0,wordfreq,normal
BCIL,0,0,,0.0,wordfreq,normal
BCKT,0,0,,0.0,wordfreq,normal
BCLO,0,0,,0.0,wordfreq,normal
BCML,0,0,,0.0,wordfreq,normal
BCOR,2,0,1.0,0.0,wordfreq,normal
BCPC,0,0,,0.0,wordfreq,normal
BCPL,0,0,,0.0,wordfreq,normal
BCRX,52,2,0.963,0.0,case_ratio,normal
BCSF,0,0,,0.0,wordfreq,normal
BCSM,0,0,,0.0,wordfreq,normal
BCSS,0,0,,1.23,wordfreq,normal
BCTK,0,0,,0.0,wordfreq,normal
BCTX,9,0,1.0,0.0,wordfreq,normal
BCTXL,2,0,1.0,0.0,wordfreq,normal
BCTXZ,0,0,,0.0,wordfreq,normal
BCUS,0,0,,1.22,wordfreq,normal
BCYC,3,1,0.75,0.0,wordfreq,normal
BDBT,0,0,,0.0,wordfreq,normal
BDCI,0,0,,0.0,wordfreq,normal
BDCIU,0,0,,0.0,wordfreq,normal
BDCIW,0,0,,0.0,wordfreq,normal
BDCX,0,0,,0.0,wordfreq,normal
BDCZ,0,0,,0.0,wordfreq,normal
BDEC,0,0,,0.0,wordfreq,normal
BDGS,0,0,,0.0,wordfreq,normal
BDIV,0,0,,0.0,wordfreq,normal
BDMD,0,0,,0.0,wordfreq,normal
BDMDW,0,0,,0.0,wordfreq,normal
BDRX,0,0,,0.0,wordfreq,normal
BDRY,0,0,,0.0,wordfreq,normal
BDSX,0,0,,0.0,wordfreq,normal
BDTX,3,1,0.75,0.0,wordfreq,normal
BDVG,0,0,,0.0,wordfreq,normal
BDVL,0,0,,0.0,wordfreq,normal
BDYN,0,0,,0.0,wordfreq,normal
BEAG,0,0,,1.4,wordfreq,normal
BEAGR,0,0,,0.0,wordfreq,normal
BEAGU,0,0,,0.0,wordfreq,normal
BEAM,8,28,0.222,4.14,case_ratio,cashtag_only
BEAT,24,1329,0.018,5.01,case_ratio,cashtag_only
BEATW,0,0,,0.0,wordfreq,normal
BEBE,0,0,,2.97,wordfreq,normal
BEDY,0,0,,0.0,wordfreq,normal
BEDZ,0,0,,0.0,wordfreq,normal
BEEM,31,0,1.0,1.9,case_ratio,normal
BEEP,0,7,0.0,3.45,wordfreq,normal
BEEX,2,0,1.0,0.0,wordfreq,normal
BEEZ,0,0,,1.75,wordfreq,normal
BEGS,0,18,0.0,3.38,wordfreq,normal
BEKE,1,0,1.0,1.94,wordfreq,normal
BELFA,0,0,,0.0,wordfreq,normal
BELFB,3,0,1.0,0.0,wordfreq,normal
BELT,0,105,0.0,4.42,case_ratio,cashtag_only
BEMB,0,0,,0.0,wordfreq,normal
BENF,0,0,,0.0,wordfreq,normal
BENFW,0,0,,0.0,wordfreq,normal
BENJ,0,0,,2.1,wordfreq,normal
BEPC,9,0,1.0,0.0,wordfreq,normal
BEPH,0,0,,0.0,wordfreq,normal
BEPI,0,0,,0.0,wordfreq,normal
BEPJ,0,0,,0.0,wordfreq,normal
BERZ,0,0,,0.0,wordfreq,normal
BESF,0,0,,0.0,wordfreq,normal
BESO,0,0,,1.95,wordfreq,normal
BESS,3,0,1.0,3.06,wordfreq,normal
BETA,37,519,0.067,4.2,case_ratio,cashtag_only
BETE,0,0,,2.11,wordfreq,normal
BETH,22,15,0.595,3.87,case_ratio,normal
BETR,0,0,,1.13,wordfreq,normal
BETRW,0,0,,0.0,wordfreq,normal
BETZ,14,2,0.875,2.26,wordfreq,normal
BFAM,3,0,1.0,0.0,wordfreq,normal
BFAP,0,0,,0.0,wordfreq,normal
BFEB,0,0,,0.0,wordfreq,normal
BFEW,0,0,,0.0,wordfreq,normal
BFIX,0,0,,0.0,wordfreq,normal
BFJA,0,0,,0.0,wordfreq,normal
BFJL,0,0,,0.0,wordfreq,normal
BFLB,0,0,,0.0,wordfreq,normal
BFLX,0,0,,0.0,wordfreq,normal
BFLY,3,1,0.75,0.0,wordfreq,normal
BFOC,0,0,,0.0,wordfreq,normal
BFOR,0,0,,0.0,wordfreq,normal
BFRG,0,0,,0.0,wordfreq,normal
BFRGW,0,0,,0.0,wordfreq,normal
BFRI,4,0,1.0,0.0,wordfreq,normal
BFRIW,0,0,,0.0,wordfreq,normal
BFRZ,0,0,,0.0,wordfreq,normal
BFST,2,0,1.0,0.0,wordfreq,normal
BFXU,0,0,,0.0,wordfreq,normal
BGCG,0,0,,0.0,wordfreq,normal
BGDE,0,0,,0.0,wordfreq,normal
BGDV,0,0,,0.0,wordfreq,normal
BGEG,0,0,,0.0,wordfreq,normal
BGGG,0,0,,0.0,wordfreq,normal
BGIA,0,0,,0.0,wordfreq,normal
BGIG,0,0,,0.0,wordfreq,normal
BGIN,0,0,,0.0,wordfreq,normal
BGLC,0,0,,0.0,wordfreq,normal
BGLD,0,0,,0.0,wordfreq,normal
BGLWW,0,0,,0.0,wordfreq,normal
BGMS,0,0,,1.08,wordfreq,normal
BGRN,0,0,,0.0,wordfreq,normal
BGRO,0,0,,0.0,wordfreq,normal
BGSF,0,0,,0.0,wordfreq,normal
BGSI,0,0,,0.0,wordfreq,normal
BHAV,0,2,0.0,1.12,wordfreq,normal
BHAVR,0,0,,0.0,wordfreq,normal
BHAVU,0,0,,0.0,wordfreq,normal
BHDG,0,0,,0.0,wordfreq,normal
BHFAL,0,0,,0.0,wordfreq,normal
BHFAM,0,0,,0.0,wordfreq,normal
BHFAN,0,0,,0.0,wordfreq,normal
BHFAO,0,0,,0.0,wordfreq,normal
BHFAP,0,0,,0.0,wordfreq,normal
BHRB,0,0,,0.0,wordfreq,normal
BHST,0,0,,0.0,wordfreq,normal
BHVN,7,1,0.875,0.0,wordfreq,normal
BHYB,0,0,,0.0,wordfreq,normal
BHYP,0,0,,0.0,wordfreq,normal
BIAF,2,0,1.0,0.0,wordfreq,normal
BIAFW,0,0,,0.0,wordfreq,normal
BIBL,0,0,,1.91,wordfreq,normal
BIDD,0,0,,0.0,wordfreq,normal
BIDG,0,0,,0.0,wordfreq,normal
BIDU,50,5,0.909,1.49,case_ratio,normal
BIDWU,0,0,,0.0,wordfreq,normal
BIGY,0,0,,0.0,wordfreq,normal
BIIB,32,0,1.0,0.0,case_ratio,normal
BIII,0,0,,1.21,wordfreq,normal
BILD,0,0,,2.64,wordfreq,normal
BILI,17,4,0.81,1.91,wordfreq,normal
BILL,16,3832,0.004,5.15,case_ratio,cashtag_only
BILS,0,0,,1.41,wordfreq,normal
BILT,0,4,0.0,1.94,wordfreq,normal
BILZ,0,0,,0.0,wordfreq,normal
BINC,0,0,,0.0,wordfreq,normal
BINT,0,1,0.0,2.42,wordfreq,normal
BINV,0,0,,0.0,wordfreq,normal
BIOA,2,0,1.0,0.0,wordfreq,normal
BIOX,0,0,,0.0,wordfreq,normal
BIOY,0,0,,1.14,wordfreq,normal
BIPC,1,0,1.0,0.0,wordfreq,normal
BIPH,0,0,,0.0,wordfreq,normal
BIPI,0,0,,0.0,wordfreq,normal
BIPJ,0,0,,0.0,wordfreq,normal
BIRD,6,54,0.1,4.63,case_ratio,cashtag_only
BIRK,0,0,,2.26,wordfreq,normal
BITA,1,0,1.0,1.74,wordfreq,normal
BITB,0,0,,0.0,wordfreq,normal
BITC,0,8,0.0,1.35,wordfreq,normal
BITI,1,0,1.0,1.79,wordfreq,normal
BITK,1,1,0.5,0.0,wordfreq,normal
BITO,9,0,1.0,1.29,wordfreq,normal
BITQ,1,0,1.0,0.0,wordfreq,normal
BITS,1,163,0.006,4.18,case_ratio,cashtag_only
BITU,0,0,,0.0,wordfreq,normal
BITW,7,0,1.0,0.0,wordfreq,normal
BITX,1,3,0.25,0.0,wordfreq,normal
BITY,2,1,0.667,1.12,wordfreq,normal
BIVI,0,2,0.0,0.0,wordfreq,normal
BIVIW,0,0,,0.0,wordfreq,normal
BIXI,0,0,,1.67,wordfreq,normal
BIXIU,0,0,,0.0,wordfreq,normal
BIXIW,0,0,,0.0,wordfreq,normal
BIYA,0,0,,2.28,wordfreq,normal
BIZD,0,0,,0.0,wordfreq,normal
BJAN,0,0,,0.0,wordfreq,normal
BJDX,1,0,1.0,0.0,wordfreq,normal
BJRI,2,0,1.0,0.0,wordfreq,normal
BJUL,0,0,,0.0,wordfreq,normal
BJUN,0,0,,0.0,wordfreq,normal
BKAG,0,0,,0.0,wordfreq,normal
BKCG,0,0,,0.0,wordfreq,normal
BKCH,0,0,,0.0,wordfreq,normal
BKCI,0,0,,0.0,wordfreq,normal
BKDV,0,0,,0.0,wordfreq,normal
BKEM,0,0,,0.0,wordfreq,normal
BKFI,0,0,,0.0,wordfreq,normal
BKGI,0,0,,0.0,wordfreq,normal
BKHA,0,0,,0.0,wordfreq,normal
BKHAR,0,0,,0.0,wordfreq,normal
BKHAU,0,0,,0.0,wordfreq,normal
BKHY,0,0,,0.0,wordfreq,normal
BKIE,0,0,,0.0,wordfreq,normal
BKKT,17,1,0.944,0.0,wordfreq,normal
BKLC,0,0,,0.0,wordfreq,normal
BKLG,0,0,,0.0,wordfreq,normal
BKLN,0,0,,0.0,wordfreq,normal
BKMC,0,0,,0.0,wordfreq,normal
BKMI,0,0,,0.0,wordfreq,normal
BKMS,0,0,,0.0,wordfreq,normal
BKNG,16,0,1.0,0.0,wordfreq,normal
BKSE,0,0,,0.0,wordfreq,normal
BKSY,3,0,1.0,0.0,wordfreq,normal
BKTI,0,0,,0.0,wordfreq,normal
BKUI,0,0,,0.0,wordfreq,normal
BLBD,0,0,,0.0,wordfreq,normal
BLCK,1,0,1.0,1.1,wordfreq,normal
BLCN,1,0,1.0,0.0,wordfreq,normal
BLCO,1,0,1.0,0.0,wordfreq,normal
BLCR,0,0,,0.0,wordfreq,normal
BLCV,0,0,,0.0,wordfreq,normal
BLDG,1,0,1.0,2.6,wordfreq,normal
BLDP,14,0,1.0,0.0,wordfreq,normal
BLDR,8,1,0.889,0.0,wordfreq,normal
BLDX,0,0,,0.0,wordfreq,normal
BLES,0,0,,2.01,wordfreq,normal
BLFS,4,2,0.667,0.0,wordfreq,normal
BLGR,0,0,,0.0,wordfreq,normal
BLIN,7,0,1.0,1.87,wordfreq,normal
BLIV,0,0,,0.0,wordfreq,normal
BLKB,3,0,1.0,0.0,wordfreq,normal
BLLN,1,0,1.0,0.0,wordfreq,normal
BLMN,8,1,0.889,0.0,wordfreq,normal
BLND,14,0,1.0,0.0,wordfreq,normal
BLNE,1,0,1.0,0.0,wordfreq,normal
BLNK,107,1,0.991,0.0,case_ratio,normal
BLOK,11,5,0.688,2.24,wordfreq,normal
BLOX,4,3,0.571,1.73,wordfreq,normal
BLRK,0,0,,0.0,wordfreq,normal
BLRKU,0,0,,0.0,wordfreq,normal
BLRKW,0,0,,0.0,wordfreq,normal
BLRX,1,2,0.333,0.0,wordfreq,normal
BLSG,0,0,,0.0,wordfreq,normal
BLSH,0,0,,0.0,wordfreq,normal
BLST,0,0,,0.0,wordfreq,normal
BLTD,0,0,,0.0,wordfreq,normal
BLTE,0,0,,0.0,wordfreq,normal
BLUC,0,0,,0.0,wordfreq,normal
BLUI,0,0,,0.0,wordfreq,normal
BLUW,1,0,1.0,0.0,wordfreq,normal
BLUWU,1,0,1.0,0.0,wordfreq,normal
BLUWW,0,0,,0.0,wordfreq,normal
BLUX,0,0,,0.0,wordfreq,normal
